Date,Title,Summary,Text,Link
 23 de Novembro de 2022,Alunos da UnB no Quadro de Medalhas da Olimpíada Brasileira de Informática (OBI 2022),"Medalha de Ouro: Eduardo Quirino de Oliveira (CIC); Medalha de Ouro: Wilson Oliveira Guimarães Neto (CIC); Medalha de Bronze: Lucas Sala Cruz (CIC); Honra ao Mérito: Henrique de Oliveira Ramos (CIC); Honra ao Mérito: Iago Rocha Santos Marques (UnB-Gama).
 
Entre 1.883 participantes da OBI 2022 na Modalidade Programação Nível Sênior, 4 alunos do Departamento de Ciência da Computação (CIC) da UnB-Darcy Ribeiro conquistaram posições no quadro de medalhas, com 2 Medalhas de Ouro, 1 Medalha de Bronze e 1 Honra ao Mérito. Aluno da UnB-Gama também obteve Honra ao Mérito.
A OBI é uma competição organizada nos moldes das outras olimpíadas científicas brasileiras, com o objetivo de despertar nos alunos o interesse por ciência da computação, através de uma atividade que envolve desafio, engenhosidade e uma saudável dose de competição.
 
Fonte: https://olimpiada.ic.unicamp.br/resultados/qmerito/ps/.","Alunos da UnB no Quadro de Medalhas da Olimpíada Brasileira de Informática (OBI 2022)					

Medalha de Ouro: Eduardo Quirino de Oliveira (CIC); Medalha de Ouro: Wilson Oliveira Guimarães Neto (CIC); Medalha de Bronze: Lucas Sala Cruz (CIC); Honra ao Mérito: Henrique de Oliveira Ramos (CIC); Honra ao Mérito: Iago Rocha Santos Marques (UnB-Gama).
 
Entre 1.883 participantes da OBI 2022 na Modalidade Programação Nível Sênior, 4 alunos do Departamento de Ciência da Computação (CIC) da UnB-Darcy Ribeiro conquistaram posições no quadro de medalhas, com 2 Medalhas de Ouro, 1 Medalha de Bronze e 1 Honra ao Mérito. Aluno da UnB-Gama também obteve Honra ao Mérito.
A OBI é uma competição organizada nos moldes das outras olimpíadas científicas brasileiras, com o objetivo de despertar nos alunos o interesse por ciência da computação, através de uma atividade que envolve desafio, engenhosidade e uma saudável dose de competição.
 
Fonte: https://olimpiada.ic.unicamp.br/resultados/qmerito/ps/.





					23/11/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/131-alunos-da-unb-no-quadro-de-medalhas-da-olimpiada-brasileira-de-informatica-obi-2022
 09 de Novembro de 2022,Resultado excepcional na competição internacional de programação IEEExtreme,"Nossas 5 equipes ficaram nas posições globais 18, 46, 577, 588 e 718, dentre 3522 equipes! No Brasil, obtivemos o primeiro, segundo, quarto, quinto e sexto lugares! Parabéns a todos os participantes por esse resultado excepcional!
 
   A competição IEEExtreme 2022 - 24 horas de programação (https://ieeextreme.org/) ocorreu de sexta-feira (21/10) as 21h00 a sábado (22/10) as 21h00. A cada hora ou duas horas, um ou dois problemas eram disponibilizados. Ao todo foram 25 problemas.       Havia 3522 equipes competindo e a UnB tinha 5 equipes. Os nossos alunos tiveram desempenho excepcional!!!       Duas equipes da UnB ficaram entre as 100 primeiras: RockLeeNaoMandaWA e Flamengo. A equipe RockLeeNaoMandaWA (Alberto Neto, Leonardo Riether, Tiago Fernandes) ficou na colocação 18, sendo o primeiro colocado do Brasil e segundo da America Latina!!! A equipe Flamengo (Enzo Niho, Eduardo Quirino de Oliveira, Wilson Guimaraes) ficou na colocação 46, sendo o segundo colocado do Brasil!!      As tres outras equipes - sintomuitoporvoce (Victor Santos, Nathalia Pereira), TombadospeloGetLine (Bruno de Souza, Pedro de Oliveira, Gustavo Starling) e NuncaMaisEuVouDormir (Victor Hugo Lisboa, Lucas Cruz, Henrique Ramos) - ficaram em 577, 588 e 718, respectivamente, com as colocações 4, 5 e 6 no Brasil!      Parabéns aos competidores pela emocionante competição! Os alunos nos fazem sentir orgulho de ser brasileiros e de sermos parte do CIC/UnB!","Resultado excepcional na competição internacional de programação IEEExtreme					

Nossas 5 equipes ficaram nas posições globais 18, 46, 577, 588 e 718, dentre 3522 equipes! No Brasil, obtivemos o primeiro, segundo, quarto, quinto e sexto lugares! Parabéns a todos os participantes por esse resultado excepcional!
 
   A competição IEEExtreme 2022 - 24 horas de programação (https://ieeextreme.org/) ocorreu de sexta-feira (21/10) as 21h00 a sábado (22/10) as 21h00. A cada hora ou duas horas, um ou dois problemas eram disponibilizados. Ao todo foram 25 problemas.       Havia 3522 equipes competindo e a UnB tinha 5 equipes. Os nossos alunos tiveram desempenho excepcional!!!       Duas equipes da UnB ficaram entre as 100 primeiras: RockLeeNaoMandaWA e Flamengo. A equipe RockLeeNaoMandaWA (Alberto Neto, Leonardo Riether, Tiago Fernandes) ficou na colocação 18, sendo o primeiro colocado do Brasil e segundo da America Latina!!! A equipe Flamengo (Enzo Niho, Eduardo Quirino de Oliveira, Wilson Guimaraes) ficou na colocação 46, sendo o segundo colocado do Brasil!!      As tres outras equipes - sintomuitoporvoce (Victor Santos, Nathalia Pereira), TombadospeloGetLine (Bruno de Souza, Pedro de Oliveira, Gustavo Starling) e NuncaMaisEuVouDormir (Victor Hugo Lisboa, Lucas Cruz, Henrique Ramos) - ficaram em 577, 588 e 718, respectivamente, com as colocações 4, 5 e 6 no Brasil!      Parabéns aos competidores pela emocionante competição! Os alunos nos fazem sentir orgulho de ser brasileiros e de sermos parte do CIC/UnB!





					09/11/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/130-resultado-excepcional-na-competicao-internacional-de-programacao-ieeextreme
,Prêmio de um dos melhores artigos no KDMiLe 2022,"Os alunos Felipe Xavier Barbosa da Silva e Gabriel Mendes Ciriatico Guimaraes, autores do artigo intitulado ""Named Entity Recognition Approaches Applied to Legal Document Segmentation"", receberam prêmio de um dos melhores artigos no Symposium on Knowledge Discovery, Mining and Learning (KDMiLe). O trabalho foi orientado pelos professores Ricardo Marcacini (USP), Andrei Queiroz (UnB), Vinicius Borges (UnB), Thiago Faleiros(UnB) e Luís Garcia (UnB). O trabalho tem relação com as atividades de pesquisa e desenvolvimento realizadas no projeto intitulado Knowledge Extraction from Documents of Legal content (KnEDLe), coordenado pelo Prof Thiago Faleiros e financiado pela FAPDF ( @fapdfoficial ) e FINATEC.
 
Página do projeto: https://nido.unb.br/
Página da conferência: https://comissoes.sbc.org.br/bracis2022/collocated-events/kdmile-2022/","Prêmio de um dos melhores artigos no KDMiLe 2022					

Os alunos Felipe Xavier Barbosa da Silva e Gabriel Mendes Ciriatico Guimaraes, autores do artigo intitulado ""Named Entity Recognition Approaches Applied to Legal Document Segmentation"", receberam prêmio de um dos melhores artigos no Symposium on Knowledge Discovery, Mining and Learning (KDMiLe). O trabalho foi orientado pelos professores Ricardo Marcacini (USP), Andrei Queiroz (UnB), Vinicius Borges (UnB), Thiago Faleiros(UnB) e Luís Garcia (UnB). O trabalho tem relação com as atividades de pesquisa e desenvolvimento realizadas no projeto intitulado Knowledge Extraction from Documents of Legal content (KnEDLe), coordenado pelo Prof Thiago Faleiros e financiado pela FAPDF ( @fapdfoficial ) e FINATEC.
 
Página do projeto: https://nido.unb.br/
Página da conferência: https://comissoes.sbc.org.br/bracis2022/collocated-events/kdmile-2022/





					09/11/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/129-premio-de-um-dos-melhores-artigos-no-kdmile-2022
 08 de Novembro de 2022,MONITORIA CIC 2022/2 - Resultado Final,"Prezadas e prezados estudantes,
 
Encaminhamos resultado final dos(as) estudantes selecionados(as) para a monitoria nas turmas do CIC no semestre 2022/2:
 
Monitoria Remunerada: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/EVYgRG7k4eZOgI4U8c35dOMBuVOy9_iX7Qz9r50LecC8iw?e=KGMpvv
 
Monitoria Voluntária: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/EW_ccB5y8ztOnsldy9aQma8BzcdtCFNziAT3CfmEBk3U2Q?e=8ll2kt","MONITORIA CIC 2022/2 - Resultado Final					

Prezadas e prezados estudantes,
 
Encaminhamos resultado final dos(as) estudantes selecionados(as) para a monitoria nas turmas do CIC no semestre 2022/2:
 
Monitoria Remunerada: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/EVYgRG7k4eZOgI4U8c35dOMBuVOy9_iX7Qz9r50LecC8iw?e=KGMpvv
 
Monitoria Voluntária: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/EW_ccB5y8ztOnsldy9aQma8BzcdtCFNziAT3CfmEBk3U2Q?e=8ll2kt





					08/11/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/128-monitoria-cic-2022-2-resultado-final
 14 de Outubro de 2022,Premiação Fase Zero da Maratona de Programação da SBC 2022,"Alunas do grupo de Maratonas de Programação do CIC e do projeto Meninas.comp foram premiadas como melhor time composto apenas por meninas na Fase Zero da Maratona de Programação: Maria Eduarda Holanda, Nathália Pereira e Maria Eduarda Carvalho
 

 
A Fase zero da Maratona de Programação da SBC ocorreu no dia 24 de setembro, com 341 times inscritos de vários estados do Brasil, sendo 15 times formados apenas por meninas. Além de serem premiadas na categoria de melhor time composto apenas por meninas, as alunas do CIC também apresentaram um ótimo resultado na classificação geral, conquistando a posição 57 na competição.As alunas do CIC também apresentaram um ótimo resultado na Primeira Fase da Maratona de Programação, que ocorreu no dia 8 de outubro, e reuniu 524 times de várias instituições brasileiras. As alunas conseguiram a segunda melhor colocação entre os 17 times compostos apenas por meninas e ficaram na oitava posição entre os 18 times do Distrito Federal.
Fonte: https://maratona.sbc.org.br/","Premiação Fase Zero da Maratona de Programação da SBC 2022					

Alunas do grupo de Maratonas de Programação do CIC e do projeto Meninas.comp foram premiadas como melhor time composto apenas por meninas na Fase Zero da Maratona de Programação: Maria Eduarda Holanda, Nathália Pereira e Maria Eduarda Carvalho
 

 
A Fase zero da Maratona de Programação da SBC ocorreu no dia 24 de setembro, com 341 times inscritos de vários estados do Brasil, sendo 15 times formados apenas por meninas. Além de serem premiadas na categoria de melhor time composto apenas por meninas, as alunas do CIC também apresentaram um ótimo resultado na classificação geral, conquistando a posição 57 na competição.As alunas do CIC também apresentaram um ótimo resultado na Primeira Fase da Maratona de Programação, que ocorreu no dia 8 de outubro, e reuniu 524 times de várias instituições brasileiras. As alunas conseguiram a segunda melhor colocação entre os 17 times compostos apenas por meninas e ficaram na oitava posição entre os 18 times do Distrito Federal.
Fonte: https://maratona.sbc.org.br/





					14/10/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/127-premiacao-fase-zero-da-maratona-de-programacao-da-sbc-2022
 11 de Outubro de 2022,UnB na Maratona de Programação,"UnB classifica 3 times para a Final Brasileira da Maratona de Programação
 
A Universidade de Brasília terá três representantes na Final Brasileira da Maratona da Programação. Numa competição envolvendo mais de 500 times de todo o país, os times da UnB ficaram entre os 20% melhores! Dois times do CIC se classificaram entre os melhores 15, e um time da FGA ficou com a vaga da sede.
 
A equipe do Dept. de Ciências de Computação, parabeniza todas equipes que passaram para a Final Brasileira de Maratona de Programação.
 
Veja os times que passaram: https://maratona.sbc.org.br/primfase22.html","UnB na Maratona de Programação					

UnB classifica 3 times para a Final Brasileira da Maratona de Programação
 
A Universidade de Brasília terá três representantes na Final Brasileira da Maratona da Programação. Numa competição envolvendo mais de 500 times de todo o país, os times da UnB ficaram entre os 20% melhores! Dois times do CIC se classificaram entre os melhores 15, e um time da FGA ficou com a vaga da sede.
 
A equipe do Dept. de Ciências de Computação, parabeniza todas equipes que passaram para a Final Brasileira de Maratona de Programação.
 
Veja os times que passaram: https://maratona.sbc.org.br/primfase22.html





					11/10/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/126-unb-na-maratona-de-programacao
,TCC premiado em primeiro lugar no CBSoft 2022,"Aluno do CIC ganha primeiro lugar no Concurso de Trabalhos de Iniciação Científica do SBES 2022 XXXVI Simpósio Brasileiro de Engenharia de Software
 
O trabalho desenvolvido por Estevan de Paula sob a orientação do prof. Rodrigo Bonifácio de Almeida ficou em primeiro lugar no Concurso de Trabalhos de Iniciação Científica do SBES 2022 XXXVI Simpósio Brasileiro de Engenharia de Software.
 

 
 
 
Veja apresentação do trabalho: https://www.youtube.com/watch?v=lemiN6ts680","TCC premiado em primeiro lugar no CBSoft 2022					

Aluno do CIC ganha primeiro lugar no Concurso de Trabalhos de Iniciação Científica do SBES 2022 XXXVI Simpósio Brasileiro de Engenharia de Software
 
O trabalho desenvolvido por Estevan de Paula sob a orientação do prof. Rodrigo Bonifácio de Almeida ficou em primeiro lugar no Concurso de Trabalhos de Iniciação Científica do SBES 2022 XXXVI Simpósio Brasileiro de Engenharia de Software.
 

 
 
 
Veja apresentação do trabalho: https://www.youtube.com/watch?v=lemiN6ts680





					11/10/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/125-tcc-premiado-em-primeiro-lugar-no-cbsoft-2022
 04 de Outubro de 2022,Prêmio de Melhor Artigo no III Workshop de Trabalhos de Alunos de Graduação (WTAG) - XXXVII Simpósio Brasileiro de Bancos de Dados (SBBD 2022),"O trabalho de conclusão de curso de Lucas Correia Lemos, aluno do curso Computação Noturno, orientado pela professora Dra Celia Ghedini Ralha recebeu premio de melhor artigo entre oito trabalhos selecionados.
 
Título do artigo: Visualização 3D para bancos de dados orientados a grafos: Um Estudo de caso utilizando redes sociais
 

 
A equipe do Departamento de Ciência da Computação tem o imenso prazer de parabenizá-lo pela conquista.","Prêmio de Melhor Artigo no III Workshop de Trabalhos de Alunos de Graduação (WTAG) - XXXVII Simpósio Brasileiro de Bancos de Dados (SBBD 2022)					


O trabalho de conclusão de curso de Lucas Correia Lemos, aluno do curso Computação Noturno, orientado pela professora Dra Celia Ghedini Ralha recebeu premio de melhor artigo entre oito trabalhos selecionados.
 
Título do artigo: Visualização 3D para bancos de dados orientados a grafos: Um Estudo de caso utilizando redes sociais
 

 
A equipe do Departamento de Ciência da Computação tem o imenso prazer de parabenizá-lo pela conquista.





					04/10/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/124-premio-de-melhor-artigo-no-iii-workshop-de-trabalhos-de-alunos-de-graduacao-wtag-xxxvii-simposio-brasileiro-de-bancos-de-dados-sbbd-2022
 27 de Setembro de 2022,Trabalho Selecionado no Concurso de Trabalhos de Iniciação Científica do XXXVI Simpósio Brasileiro de Engenharia de Software (SBES 2022),"O trabalho de conclusão de curso de Estevan Alexander de Paula, aluno do curso de Engenharia da Computação, sob a orientação do professor Dr. Rodrigo Bonifácio foi selecionado entre os três melhores trabalhos no Concurso de Trabalhos de Iniciação Científica do XXXVI Simpósio Brasileiro de Engenharia de Software (SBES 2022).
 
Título do artigo - TestAXE: Automatically Refactoring Test Smells Using JUnit 5 Features
 
+ informções clique aqui.","Trabalho Selecionado no Concurso de Trabalhos de Iniciação Científica do XXXVI Simpósio Brasileiro de Engenharia de Software (SBES 2022)					

O trabalho de conclusão de curso de Estevan Alexander de Paula, aluno do curso de Engenharia da Computação, sob a orientação do professor Dr. Rodrigo Bonifácio foi selecionado entre os três melhores trabalhos no Concurso de Trabalhos de Iniciação Científica do XXXVI Simpósio Brasileiro de Engenharia de Software (SBES 2022).
 
Título do artigo - TestAXE: Automatically Refactoring Test Smells Using JUnit 5 Features
 
+ informções clique aqui.





					27/09/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/123-trabalho-selecionado-no-concurso-de-trabalhos-de-iniciacao-cientifica-do-xxxvi-simposio-brasileiro-de-engenharia-de-software-sbes-2022
 13 de Julho de 2022,SBPC 74ª Renião Anual da SBPC,"PARTICIPE! AS INSCRIÇÕES SÃO GRATUITAS! Consulte as Normas e inscreva-se!PROMOÇÃO ESPECIAL: As 200 primeiras pessoas que se inscreverem no evento e se associarem à SBPC na categoria “Efetivo” serão presenteadas com o livro “Ciência para o Brasil – 70 anos da SBPC”.A programação será composta por:
Programação científicaSerão realizadas atividades presenciais no campus Darcy Riberio em Brasília e virtuais, com transmissão pelo canal da SBPC no YouTube. A programação é aberta ao público, com a abordagem de diversos temas da atualidade.
SBPC vai à EscolaDe forma experimental, a SBPC levará à UnB atividades do programa SBPC vai à Escola, destinadas aos estudantes e professores da educação básica. As atividades ocorrerão nos dias 26/07 em Ceilândia, 27/07 em Planaltina e 28/07 no Gama. 
Sessão de PôsteresA Sessão de Pôsteres é realizada de forma virtual e os trabalhos são apresentados no formato de vídeo-pôsteres gravados pelos autores.
WebminicursosA transmissão utilizará os sistemas Moodle e Zoom, com seis e oito horas de carga horária, requer matrícula antecipada e pagamento de taxa. Matricule-se! 
SBPC JovemSerão realizadas atividades para todas as idades. 
 
SBPC CulturalA programação da SBPC Cultural realizará atividades artísticas e culturais, com destaque para as expressões e valores artísticos locais e regionais. Serão realizadas atividades para todas as idades. Mais informações serão divulgadas a partir de junho.
 
SBPC Inovação, SBPC Afro e Indígena e SBPC EducaçãoEstas atividades são integradas na programação das conferências, mesas-redondas e painéis.
 
Dia da Família na CiênciaNo dia 30 de julho de 2022, nas tendas da SBPC Jovem e ExpoT&C, ocorrerá mais uma edição do Dia da Família na Ciência, cuja programação é dirigida à comunidade, mostrando que a ciência faz parte do dia a dia das pessoas. Mais informações serão divulgadas a partir de junho.
 
As atividades do evento serão abertas ao público (exceto para a submissão de trabalho, participação em webminicurso, ou emissão de certificado de participação geral para quem participar presencialmente, que requer inscrição com pagamento de taxa).
A dimensão do público presencial seguirá as determinações dos órgãos de saúde pública concernentes. Para fins de controle do número de inscrições para participação presencial, as inscrições serão abertas por lotes, o primeiro lote permitirá 500 inscrições presenciais.
 
Participe!
+ informações: https://ra.sbpcnet.org.br/74RA/
PARTICIPE! AS INSCRIÇÕES SÃO GRATUITAS! Consulte as Normas e inscreva-se!","SBPC 74ª Renião Anual da SBPC					

PARTICIPE! AS INSCRIÇÕES SÃO GRATUITAS! Consulte as Normas e inscreva-se!PROMOÇÃO ESPECIAL: As 200 primeiras pessoas que se inscreverem no evento e se associarem à SBPC na categoria “Efetivo” serão presenteadas com o livro “Ciência para o Brasil – 70 anos da SBPC”.A programação será composta por:
Programação científicaSerão realizadas atividades presenciais no campus Darcy Riberio em Brasília e virtuais, com transmissão pelo canal da SBPC no YouTube. A programação é aberta ao público, com a abordagem de diversos temas da atualidade.
SBPC vai à EscolaDe forma experimental, a SBPC levará à UnB atividades do programa SBPC vai à Escola, destinadas aos estudantes e professores da educação básica. As atividades ocorrerão nos dias 26/07 em Ceilândia, 27/07 em Planaltina e 28/07 no Gama. 
Sessão de PôsteresA Sessão de Pôsteres é realizada de forma virtual e os trabalhos são apresentados no formato de vídeo-pôsteres gravados pelos autores.
WebminicursosA transmissão utilizará os sistemas Moodle e Zoom, com seis e oito horas de carga horária, requer matrícula antecipada e pagamento de taxa. Matricule-se! 
SBPC JovemSerão realizadas atividades para todas as idades. 
 
SBPC CulturalA programação da SBPC Cultural realizará atividades artísticas e culturais, com destaque para as expressões e valores artísticos locais e regionais. Serão realizadas atividades para todas as idades. Mais informações serão divulgadas a partir de junho.
 
SBPC Inovação, SBPC Afro e Indígena e SBPC EducaçãoEstas atividades são integradas na programação das conferências, mesas-redondas e painéis.
 
Dia da Família na CiênciaNo dia 30 de julho de 2022, nas tendas da SBPC Jovem e ExpoT&C, ocorrerá mais uma edição do Dia da Família na Ciência, cuja programação é dirigida à comunidade, mostrando que a ciência faz parte do dia a dia das pessoas. Mais informações serão divulgadas a partir de junho.
 
As atividades do evento serão abertas ao público (exceto para a submissão de trabalho, participação em webminicurso, ou emissão de certificado de participação geral para quem participar presencialmente, que requer inscrição com pagamento de taxa).
A dimensão do público presencial seguirá as determinações dos órgãos de saúde pública concernentes. Para fins de controle do número de inscrições para participação presencial, as inscrições serão abertas por lotes, o primeiro lote permitirá 500 inscrições presenciais.
 
Participe!
+ informações: https://ra.sbpcnet.org.br/74RA/
PARTICIPE! AS INSCRIÇÕES SÃO GRATUITAS! Consulte as Normas e inscreva-se!





					13/07/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/120-sbpc-74-reniao-anual-da-sbpc
 13 de Julho de 2022,Lançamento de Livro no Tema de Agentes Inteligentes Aplicado à Área Médica,"Intelligent Agent-Oriented Solution for Glycemic Control of Inpatients in ICU - Solução Orientada a Agentes Inteligentes para Controle Glicêmico de Pacientes Internados em UTI  O livro apresenta o conteúdo da dissertação de mestrado do discente Tiago Henrique Faccio Segato, egresso do Programa de Pós-Graduação em Informática da UnB, orientado pela Profa Celia Ghedini Ralha.  This book presents a solution based on intelligent agents for glycemic control (MAS4GC - Multi-agent System for Glycemic Control) of critical ICU patients, glycemic control is included in the mnemonic FAST HUG, which is used to remind health professionals of the essential items in the treatment and support of critically ill patients. More specifically, MAS4GC manages the glycemia of patients through glycemic predictions, in addition to making recommendations for monitoring and treatment of health professionals. Prediction models are applied to monitor the blood glucose levels of patients, allowing health professionals to perform preventive follow-ups. The recommendations are based on the mechanisms of inference of the agents that act with rules of production, according to the knowledge of a physician specialized in intensive care. The process of methodological development of MAS4GC is presented through Tropos modeling, architectural design, and implementation with the PADE framework.  Versão em português RIUnB - https://repositorio.unb.br/bitstream/10482/42175/1/2021_TiagoHenriqueFaccioSegato.pdf  Acesse: https://www.generis-publishing.com//book.php?title=intelligent-agent-oriented-solution-for-glycemic-control-of-inpatients-in-icu-388","Lançamento de Livro no Tema de Agentes Inteligentes Aplicado à Área Médica					

Intelligent Agent-Oriented Solution for Glycemic Control of Inpatients in ICU - Solução Orientada a Agentes Inteligentes para Controle Glicêmico de Pacientes Internados em UTI  O livro apresenta o conteúdo da dissertação de mestrado do discente Tiago Henrique Faccio Segato, egresso do Programa de Pós-Graduação em Informática da UnB, orientado pela Profa Celia Ghedini Ralha.  This book presents a solution based on intelligent agents for glycemic control (MAS4GC - Multi-agent System for Glycemic Control) of critical ICU patients, glycemic control is included in the mnemonic FAST HUG, which is used to remind health professionals of the essential items in the treatment and support of critically ill patients. More specifically, MAS4GC manages the glycemia of patients through glycemic predictions, in addition to making recommendations for monitoring and treatment of health professionals. Prediction models are applied to monitor the blood glucose levels of patients, allowing health professionals to perform preventive follow-ups. The recommendations are based on the mechanisms of inference of the agents that act with rules of production, according to the knowledge of a physician specialized in intensive care. The process of methodological development of MAS4GC is presented through Tropos modeling, architectural design, and implementation with the PADE framework.  Versão em português RIUnB - https://repositorio.unb.br/bitstream/10482/42175/1/2021_TiagoHenriqueFaccioSegato.pdf  Acesse: https://www.generis-publishing.com//book.php?title=intelligent-agent-oriented-solution-for-glycemic-control-of-inpatients-in-icu-388





					13/07/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/119-lancamento-de-livro-no-tema-de-agentes-inteligentes-aplicado-a-area-medica
 04 de Julho de 2022,Medalhas na Olimpíada Brasileira de Informática,"Os alunos Victor Manuel Santos (prata) e Wallace Wu (bronze) receberam suas medalhas da categoria ""Programação Sênior"" na Olimpíada Brasileira de Informática 2021. A OBI visa incentivar que alunos e escolas se interessem por assuntos de computação, em especial raciocínio lógico, raciocínio algorítmico e programação de computadores.




 + informações: https://olimpiada.ic.unicamp.br","Medalhas na Olimpíada Brasileira de Informática					





Os alunos Victor Manuel Santos (prata) e Wallace Wu (bronze) receberam suas medalhas da categoria ""Programação Sênior"" na Olimpíada Brasileira de Informática 2021. A OBI visa incentivar que alunos e escolas se interessem por assuntos de computação, em especial raciocínio lógico, raciocínio algorítmico e programação de computadores.




 + informações: https://olimpiada.ic.unicamp.br
 






					04/07/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/118-medalhas-na-olimpiada-brasileira-de-informatica
 23 de Junho de 2022,"Mulheres nas Engenharias falam sobre: Formação, Mercado de Trabalho e o Futuro da Engenharia","Acontece hoje e amanhã (23/6 e 24/6) no Auditório da FT o evento ""Mulheres nas Engenharias falam sobre: Formação, Mercado de Trabalho e o Futuro da Engenharia"".
 
Inscrições no link:https://sig.unb.br/sigaa/public/extensao/paginaListaPeriodosInscricoesAtividadesPublico.jsf?aba=p-extensao
 
Os interessados devem se inscrever no evento ""Faculdade de Tecnologia nos 60 Anos da UnB"" no link acima, e depois na mini atividade de interesse.
Haverá transmissão pelo youtube vai no seguinte canal: https://www.youtube.com/c/FaculdadedeTecnologiaUnB
 
Destacamos as mesas redondas de amanhã (24/06) de 16:30 às 18:30. Primeiramente, teremos alunas Eng. Elétrica, Eng. Redes e Eng. Computação falando do curso e das suas experiências particulares. A aluna de Eng. Elétrica será a Luisa Eira, a de Eng. Redes será a Sabrina Gonçalves e a da Eng. Computação será a Thamires da Silva. Em seguida, teremos uma mesa redonda com duas profissionais experientes. A primeira é a Djane Melo, Assessora de Diretoria da ANEEL. E a segunda é a Mayana Pereira, Cientista de Dados no Microsoft AI.
Destacamos também as mesas redondas de hoje (23/6) de 19:00 às 20:00, voltadas ao público de Engenharia Mecatrônica.
 
Mais informações em: https://www.instagram.com/ft_extensao/","Mulheres nas Engenharias falam sobre: Formação, Mercado de Trabalho e o Futuro da Engenharia					

Acontece hoje e amanhã (23/6 e 24/6) no Auditório da FT o evento ""Mulheres nas Engenharias falam sobre: Formação, Mercado de Trabalho e o Futuro da Engenharia"".
 
Inscrições no link:https://sig.unb.br/sigaa/public/extensao/paginaListaPeriodosInscricoesAtividadesPublico.jsf?aba=p-extensao
 
Os interessados devem se inscrever no evento ""Faculdade de Tecnologia nos 60 Anos da UnB"" no link acima, e depois na mini atividade de interesse.
Haverá transmissão pelo youtube vai no seguinte canal: https://www.youtube.com/c/FaculdadedeTecnologiaUnB
 
Destacamos as mesas redondas de amanhã (24/06) de 16:30 às 18:30. Primeiramente, teremos alunas Eng. Elétrica, Eng. Redes e Eng. Computação falando do curso e das suas experiências particulares. A aluna de Eng. Elétrica será a Luisa Eira, a de Eng. Redes será a Sabrina Gonçalves e a da Eng. Computação será a Thamires da Silva. Em seguida, teremos uma mesa redonda com duas profissionais experientes. A primeira é a Djane Melo, Assessora de Diretoria da ANEEL. E a segunda é a Mayana Pereira, Cientista de Dados no Microsoft AI.
Destacamos também as mesas redondas de hoje (23/6) de 19:00 às 20:00, voltadas ao público de Engenharia Mecatrônica.
 
Mais informações em: https://www.instagram.com/ft_extensao/





					23/06/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/117-mulheres-nas-engenharias-falam-sobre-formacao-mercado-de-trabalho-e-o-futuro-da-engenharia
